id,score1,score2,score3,final_score,school_name
402,7.0,6.4,6.7,6.7,THPT Nguyễn Hữu Cầu
403,5.3,5.6,5.7,5.5,Trường THCS Đoàn Thị Điểm
404,6.8,6.1,6.2,6.4,Trường THPT Mạc Đĩnh Chi
405,7.6,7.3,7.9,7.6,Trường THCS Á Châu
406,9.4,9.0,9.1,9.2,Trường THPT Gia Định
407,7.6,7.7,7.8,7.7,Trường THPT Nguyễn Thượng Hiền
408,6.9,6.8,7.1,6.9,THPT Nguyễn Hữu Cầu
409,8.9,8.5,8.9,8.8,Trường THCS Lê Quý Đôn
410,9.8,9.7,9.8,9.8,Trường THCS Lê Quý Đôn
411,6.8,6.7,6.5,6.7,Trường THPT Nguyễn Hữu Huân
412,8.3,7.7,8.3,8.1,Trường THPT Gia Định
413,8.6,8.0,8.3,8.3,Trường THPT Bùi Thị Xuân
414,6.6,6.9,7.5,7.0,Trường THCS Á Châu
415,4.6,4.2,4.8,4.5,Trường THPT Lê Quý Đôn
416,5.5,5.1,5.9,5.5,Trường THPT Lê Quý Đôn
417,9.8,9.8,10.0,9.9,Trường THPT Nguyễn Thượng Hiền
418,8.2,8.2,8.2,8.2,Trường THCS Việt Úc
419,5.9,6.0,6.3,6.1,Trường THPT Lê Quý Đôn
420,5.7,5.9,6.3,6.0,Trường THPT Nguyễn Hữu Huân
421,7.5,7.2,7.6,7.4,THPT Nguyễn Hữu Cầu
422,9.1,9.2,8.9,9.1,Trường THPT Gia Định
423,7.9,7.9,8.4,8.1,Trường THPT Bùi Thị Xuân
424,6.9,7.2,7.6,7.2,THPT Nguyễn Hữu Cầu
425,3.3,5.2,4.9,4.5,Trường THCS Nguyễn Du
426,5.5,5.7,6.3,5.8,Trường THCS Colette
427,5.9,5.9,5.8,5.9,Trường THCS Nguyễn Du
428,9.1,9.0,8.9,9.0,Trường THCS Nguyễn Hữu Thọ
429,4.2,5.4,4.7,4.8,Trường THPT Lê Quý Đôn
430,3.3,4.3,5.8,4.5,Trường THCS Đoàn Thị Điểm
431,8.2,7.9,8.4,8.2,Trường THCS Colette
432,7.2,7.5,8.2,7.6,THPT Nguyễn Hữu Cầu
433,9.9,9.9,9.7,9.8,Trường THPT Nguyễn Thượng Hiền
434,8.2,7.8,8.5,8.2,Trường THCS Việt Úc
435,5.8,5.7,6.3,5.9,Trường THCS Đoàn Thị Điểm
436,6.7,7.6,8.2,7.5,Trường THPT Gia Định
437,7.0,6.9,7.2,7.0,Trường THCS Á Châu
438,8.5,8.2,9.3,8.7,Trường THCS Lê Quý Đôn
439,9.5,9.0,9.6,9.4,Trường THCS Nguyễn Hữu Thọ
440,7.9,7.8,7.5,7.7,Trường THCS Nguyễn Hữu Thọ
441,7.8,7.8,8.1,7.9,Trường THPT Nguyễn Thượng Hiền
442,6.9,7.3,7.2,7.1,Trường THCS Nguyễn Du
443,5.0,4.5,5.0,4.8,Trường THPT Mạc Đĩnh Chi
444,9.2,8.2,8.7,8.7,Trường THCS Việt Úc
445,9.6,9.4,9.4,9.5,Trường THCS Nguyễn Hữu Thọ
446,7.5,7.4,7.7,7.5,Trường THCS Hai Bà Trưng
447,7.8,7.2,7.5,7.5,Trường THPT Phú Nhuận
448,7.9,7.9,8.0,7.9,Trường THPT Lê Quý Đôn
449,9.1,9.1,9.4,9.2,Trường THCS Lê Quý Đôn
450,8.0,8.1,8.3,8.1,Trường THCS Colette
451,9.2,9.0,9.5,9.2,Trường THCS Nguyễn Hữu Thọ
452,5.9,3.6,4.6,4.7,Trường THPT Lê Quý Đôn
453,8.6,8.8,8.5,8.6,Trường THCS Trần Văn Ơn
454,5.2,6.2,5.6,5.7,Trường THCS Việt Úc
455,8.6,8.2,9.0,8.6,Trường THCS Á Châu
456,9.7,9.6,9.8,9.7,Trường THPT Gia Định
457,8.3,8.3,8.1,8.2,Trường THCS Bạch Đằng
458,7.1,6.7,7.2,7.0,Trường THPT Phú Nhuận
459,9.9,9.8,9.9,9.9,Trường THCS Nguyễn Hữu Thọ
460,9.8,9.6,9.8,9.7,Trường THCS Lê Quý Đôn
461,7.3,6.8,7.7,7.3,Trường THCS Đoàn Thị Điểm
462,6.0,5.3,6.7,6.0,Trường THCS Nguyễn Hữu Thọ
463,9.2,9.1,9.2,9.2,Trường THCS Colette
464,6.2,6.2,6.3,6.2,Trường THCS Việt Úc
465,6.4,5.7,5.8,6.0,Trường THCS Nguyễn Du
466,6.0,6.3,6.1,6.1,Trường THPT Bùi Thị Xuân
467,6.4,6.5,6.1,6.3,Trường THCS Đoàn Thị Điểm
468,8.9,8.6,8.7,8.7,Trường THCS Lê Quý Đôn
469,8.0,8.1,7.8,8.0,Trường THCS Colette
470,9.9,9.5,9.9,9.8,Trường THCS Lê Quý Đôn
471,8.9,8.6,8.4,8.6,Trường THCS Nguyễn Du
472,9.7,9.7,9.9,9.8,Trường THCS Nguyễn Hữu Thọ
473,7.2,7.5,7.7,7.5,Trường THCS Bạch Đằng
474,4.8,5.7,6.4,5.6,Trường THCS Đoàn Thị Điểm
475,9.0,9.0,9.3,9.1,Trường THPT Trần Phú
476,7.6,8.0,8.1,7.9,Trường THPT Phú Nhuận
477,7.2,7.0,7.5,7.2,Trường THCS Bạch Đằng
478,5.6,5.3,5.7,5.5,Trường THCS Nguyễn Hữu Thọ
479,7.7,8.0,7.4,7.7,Trường THPT Nguyễn Hữu Huân
480,6.5,6.8,7.2,6.8,Trường THCS Á Châu
481,8.7,8.5,9.2,8.8,Trường THPT Gia Định
482,10.0,9.8,10.0,9.9,Trường THCS Trần Văn Ơn
483,8.5,8.4,8.9,8.6,Trường THCS Nguyễn Hữu Thọ
484,7.7,7.4,8.1,7.7,Trường THPT Nguyễn Thượng Hiền
485,9.3,8.9,9.1,9.1,Trường THCS Colette
486,6.9,6.7,6.8,6.8,Trường THPT Bùi Thị Xuân
487,7.9,6.9,8.8,7.9,Trường THCS Hai Bà Trưng
488,9.4,9.1,9.0,9.2,Trường THCS Nguyễn Hữu Thọ
489,9.8,9.7,9.9,9.8,Trường THPT Nguyễn Thị Minh Khai
490,8.5,8.4,8.6,8.5,Trường THCS Colette
491,9.0,8.8,9.9,9.2,Trường THPT Nguyễn Thị Minh Khai
492,5.9,5.8,6.4,6.0,Trường THCS Đoàn Thị Điểm
493,5.6,5.5,5.8,5.6,Trường THPT Trần Phú
494,4.4,4.3,6.0,4.9,Trường THPT Mạc Đĩnh Chi
495,8.4,8.7,8.8,8.6,Trường THPT Nguyễn Thị Minh Khai
496,7.7,7.7,8.0,7.8,Trường THPT Nguyễn Hữu Huân
497,6.9,7.3,6.9,7.0,Trường THPT Phú Nhuận
498,8.8,8.7,8.9,8.8,Trường THPT Nguyễn Thị Minh Khai
499,8.7,8.7,8.9,8.8,Trường THPT Nguyễn Thị Minh Khai
500,6.9,6.4,6.9,6.7,Trường THPT Bùi Thị Xuân
501,6.6,7.4,7.5,7.2,Trường THPT Mạc Đĩnh Chi
502,6.8,7.0,7.1,7.0,Trường THCS Nguyễn Du
503,6.9,6.9,7.5,7.1,Trường THCS Nguyễn Du
504,7.1,6.3,7.1,6.8,Trường THPT Mạc Đĩnh Chi
505,9.4,8.7,9.2,9.1,Trường THCS Lê Quý Đôn
506,9.8,9.7,9.8,9.8,Trường THCS Colette
507,6.8,6.6,7.3,6.9,Trường THPT Mạc Đĩnh Chi
508,5.2,4.2,4.0,4.5,Trường THPT Mạc Đĩnh Chi
509,9.7,9.6,9.9,9.7,Trường THCS Colette
510,8.8,8.6,8.9,8.8,Trường THPT Bùi Thị Xuân
511,8.4,8.2,8.6,8.4,Trường THPT Nguyễn Thị Minh Khai
512,8.7,8.5,8.6,8.6,Trường THCS Hai Bà Trưng
513,6.6,5.8,5.5,6.0,THPT Nguyễn Hữu Cầu
514,7.2,6.8,6.9,7.0,Trường THPT Nguyễn Hữu Huân
515,7.0,6.6,7.2,6.9,THPT Nguyễn Hữu Cầu
516,7.5,6.9,8.0,7.5,Trường THCS Nguyễn Hữu Thọ
517,8.1,7.6,8.0,7.9,Trường THPT Bùi Thị Xuân
518,8.0,7.7,8.0,7.9,Trường THCS Đoàn Thị Điểm
519,8.0,8.1,8.2,8.1,Trường THPT Trần Phú
520,6.8,6.6,6.9,6.8,Trường THPT Nguyễn Thị Minh Khai
521,6.9,6.8,7.2,7.0,Trường THPT Phú Nhuận
522,8.1,7.7,7.8,7.9,Trường THCS Nguyễn Hữu Thọ
523,9.1,9.1,9.5,9.2,Trường THCS Lê Quý Đôn
524,7.6,8.2,7.4,7.7,Trường THCS Trần Văn Ơn
525,8.6,7.9,8.4,8.3,Trường THPT Lê Quý Đôn
526,8.5,8.2,8.6,8.4,Trường THPT Trần Phú
527,8.4,7.9,8.2,8.2,Trường THCS Á Châu
528,7.0,6.6,7.0,6.9,Trường THPT Nguyễn Thị Minh Khai
529,9.8,9.6,9.9,9.8,Trường THPT Gia Định
530,7.9,7.4,7.3,7.5,Trường THCS Bạch Đằng
531,8.0,8.2,8.6,8.3,Trường THPT Phú Nhuận
532,6.3,6.5,6.0,6.3,Trường THCS Đoàn Thị Điểm
533,8.7,8.7,8.8,8.7,Trường THCS Lê Quý Đôn
534,2.7,4.0,4.4,3.7,THPT Nguyễn Hữu Cầu
535,8.6,7.9,8.1,8.2,Trường THPT Gia Định
536,5.3,3.9,3.6,4.3,Trường THCS Bạch Đằng
537,6.0,5.8,5.9,5.9,Trường THPT Mạc Đĩnh Chi
538,9.1,9.2,9.3,9.2,Trường THCS Lê Quý Đôn
539,9.2,9.5,9.0,9.2,Trường THPT Nguyễn Thị Minh Khai
540,4.8,4.1,4.7,4.5,THPT Nguyễn Hữu Cầu
541,6.5,5.7,5.8,6.0,Trường THPT Mạc Đĩnh Chi
542,8.7,7.9,8.2,8.3,Trường THCS Việt Úc
543,5.3,5.5,3.7,4.8,Trường THPT Lê Quý Đôn
544,7.5,6.4,7.7,7.2,Trường THPT Phú Nhuận
545,5.7,6.1,6.4,6.1,Trường THCS Bạch Đằng
546,4.7,3.8,5.0,4.5,Trường THCS Đoàn Thị Điểm
547,8.0,8.1,8.4,8.2,Trường THPT Nguyễn Thượng Hiền
548,4.9,5.9,6.0,5.6,Trường THPT Nguyễn Thượng Hiền
549,7.0,5.4,6.8,6.4,Trường THCS Trần Văn Ơn
550,8.6,8.8,8.8,8.7,Trường THPT Gia Định
551,8.6,8.9,8.5,8.7,Trường THCS Nguyễn Hữu Thọ
552,6.1,5.9,6.4,6.1,THPT Nguyễn Hữu Cầu
553,8.5,8.4,8.8,8.6,Trường THCS Nguyễn Du
554,8.3,8.0,8.1,8.1,Trường THPT Trần Phú
555,6.4,5.6,6.7,6.2,Trường THCS Nguyễn Du
556,6.8,6.4,7.2,6.8,Trường THCS Trần Văn Ơn
557,7.7,7.3,7.7,7.6,Trường THCS Lê Quý Đôn
558,5.7,6.1,7.2,6.3,Trường THCS Nguyễn Hữu Thọ
559,6.1,5.9,6.0,6.0,Trường THPT Lê Quý Đôn
560,7.3,7.6,7.7,7.5,Trường THPT Lê Quý Đôn
561,4.6,3.9,4.6,4.4,Trường THCS Đoàn Thị Điểm
562,6.6,6.7,7.3,6.9,Trường THCS Bạch Đằng
563,8.6,8.4,8.6,8.5,Trường THPT Trần Phú
564,4.9,3.0,6.2,4.7,THPT Nguyễn Hữu Cầu
565,4.8,4.4,5.4,4.9,Trường THPT Mạc Đĩnh Chi
566,8.7,8.5,8.9,8.7,Trường THCS Colette
567,8.3,8.2,8.3,8.3,Trường THCS Đoàn Thị Điểm
568,7.8,7.1,7.7,7.5,Trường THCS Hai Bà Trưng
569,8.8,8.6,9.0,8.8,Trường THPT Trần Phú
570,9.7,9.8,9.7,9.7,Trường THCS Colette
571,7.6,7.8,7.5,7.6,Trường THPT Trần Phú
572,6.9,5.9,5.6,6.1,Trường THCS Nguyễn Du
573,3.9,4.9,6.0,4.9,Trường THPT Lê Quý Đôn
574,7.8,7.8,7.8,7.8,Trường THCS Á Châu
575,6.1,6.0,6.2,6.1,Trường THCS Á Châu
576,6.1,6.1,6.1,6.1,Trường THCS Nguyễn Du
577,4.2,4.1,6.0,4.8,THPT Nguyễn Hữu Cầu
578,4.7,5.4,4.6,4.9,Trường THCS Đoàn Thị Điểm
579,7.2,7.1,7.3,7.2,Trường THPT Lê Quý Đôn
580,3.5,4.5,4.6,4.2,Trường THCS Việt Úc
581,7.2,7.0,6.8,7.0,Trường THPT Bùi Thị Xuân
582,8.7,7.8,8.4,8.3,Trường THCS Nguyễn Hữu Thọ
583,7.2,6.7,7.3,7.1,Trường THPT Bùi Thị Xuân
584,8.2,7.9,8.7,8.3,Trường THCS Colette
585,9.3,9.1,9.3,9.2,Trường THPT Trần Phú
586,7.4,7.3,7.8,7.5,Trường THPT Bùi Thị Xuân
587,7.6,7.1,7.3,7.3,Trường THPT Nguyễn Hữu Huân
588,7.5,7.2,7.7,7.5,Trường THPT Nguyễn Thượng Hiền
589,7.3,7.8,8.0,7.7,Trường THPT Phú Nhuận
590,8.8,8.8,8.9,8.8,Trường THCS Nguyễn Hữu Thọ
591,8.8,8.3,9.1,8.7,Trường THCS Đoàn Thị Điểm
592,7.0,6.8,7.3,7.0,Trường THPT Trần Phú
593,6.8,6.2,7.1,6.7,Trường THCS Trần Văn Ơn
594,4.4,4.8,4.2,4.5,Trường THPT Mạc Đĩnh Chi
595,8.2,7.9,8.2,8.1,Trường THPT Phú Nhuận
596,3.1,4.1,4.6,3.9,Trường THPT Nguyễn Hữu Huân
597,8.1,7.4,7.3,7.6,Trường THCS Á Châu
598,9.7,9.8,9.9,9.8,Trường THPT Gia Định
599,8.8,8.7,8.9,8.8,Trường THCS Nguyễn Hữu Thọ
600,9.5,9.2,9.5,9.4,Trường THPT Nguyễn Thượng Hiền
601,9.7,9.8,9.6,9.7,Trường THCS Nguyễn Hữu Thọ
602,7.0,7.1,7.6,7.2,Trường THCS Bạch Đằng
603,3.5,2.9,5.2,3.9,Trường THPT Lê Quý Đôn
604,8.6,8.4,9.0,8.7,Trường THCS Nguyễn Hữu Thọ
605,7.9,8.0,7.9,7.9,Trường THCS Á Châu
606,9.9,9.8,10.0,9.9,Trường THPT Nguyễn Thị Minh Khai
607,8.3,8.4,8.2,8.3,Trường THCS Lê Quý Đôn
608,7.0,6.5,6.9,6.8,Trường THPT Lê Quý Đôn
609,4.2,3.8,5.1,4.4,Trường THPT Lê Quý Đôn
610,5.2,5.7,6.1,5.7,Trường THPT Phú Nhuận
611,6.9,7.1,7.2,7.1,THPT Nguyễn Hữu Cầu
612,8.4,8.5,8.2,8.4,Trường THPT Gia Định
613,9.8,9.7,10.0,9.8,Trường THCS Trần Văn Ơn
614,8.5,8.2,8.3,8.3,Trường THCS Trần Văn Ơn
615,9.3,9.0,9.5,9.3,Trường THCS Colette
616,6.4,6.8,7.1,6.8,Trường THPT Nguyễn Thượng Hiền
617,7.9,8.3,7.9,8.0,Trường THPT Trần Phú
618,7.5,7.7,7.9,7.7,Trường THPT Trần Phú
619,7.6,7.6,7.6,7.6,Trường THCS Hai Bà Trưng
620,9.3,9.1,9.2,9.2,Trường THCS Việt Úc
621,7.9,8.5,8.5,8.3,Trường THCS Á Châu
622,8.9,9.3,9.5,9.2,Trường THPT Gia Định
623,6.3,5.7,5.8,5.9,Trường THPT Nguyễn Hữu Huân
624,8.4,8.0,8.2,8.2,Trường THCS Á Châu
625,9.1,9.1,9.3,9.2,Trường THPT Nguyễn Thượng Hiền
626,6.0,5.2,6.8,6.0,Trường THCS Bạch Đằng
627,7.9,7.7,8.4,8.0,Trường THCS Colette
628,8.4,8.3,8.5,8.4,Trường THCS Á Châu
629,7.9,7.8,8.5,8.1,Trường THCS Nguyễn Hữu Thọ
630,7.6,7.4,7.3,7.4,Trường THPT Nguyễn Hữu Huân
631,8.8,8.5,8.9,8.7,Trường THCS Nguyễn Hữu Thọ
632,9.0,8.8,9.0,8.9,Trường THPT Nguyễn Thị Minh Khai
633,7.1,6.8,7.3,7.1,Trường THCS Việt Úc
634,8.3,8.1,8.4,8.3,Trường THCS Việt Úc
635,4.5,3.3,4.1,4.0,THPT Nguyễn Hữu Cầu
636,4.7,3.8,5.2,4.6,Trường THPT Lê Quý Đôn
637,8.6,8.8,8.9,8.8,Trường THPT Nguyễn Thượng Hiền
638,7.2,6.8,7.8,7.3,Trường THPT Bùi Thị Xuân
639,7.4,7.3,7.3,7.3,Trường THPT Bùi Thị Xuân
640,8.6,8.6,9.0,8.7,Trường THPT Nguyễn Thượng Hiền
641,9.8,9.5,9.9,9.7,Trường THCS Nguyễn Hữu Thọ
642,7.6,7.9,7.1,7.5,Trường THPT Nguyễn Thượng Hiền
643,6.6,6.4,6.1,6.4,Trường THPT Mạc Đĩnh Chi
644,8.3,8.1,8.4,8.3,Trường THPT Trần Phú
645,9.1,9.1,8.7,9.0,Trường THPT Nguyễn Thượng Hiền
646,7.5,7.0,7.2,7.2,Trường THCS Á Châu
647,6.0,5.5,6.1,5.9,THPT Nguyễn Hữu Cầu
648,8.2,8.2,8.5,8.3,Trường THPT Nguyễn Thị Minh Khai
649,8.2,8.2,8.0,8.1,Trường THCS Lê Quý Đôn
650,8.1,8.0,8.6,8.2,Trường THCS Lê Quý Đôn
651,9.8,9.5,10.0,9.8,Trường THCS Nguyễn Hữu Thọ
652,5.9,6.0,6.0,6.0,Trường THCS Bạch Đằng
653,8.5,8.8,8.8,8.7,Trường THPT Nguyễn Hữu Huân
654,8.6,8.4,9.1,8.7,Trường THCS Lê Quý Đôn
655,3.2,5.0,5.0,4.4,Trường THCS Nguyễn Du
656,4.6,3.9,4.4,4.3,Trường THCS Đoàn Thị Điểm
657,8.9,8.7,9.4,9.0,Trường THCS Lê Quý Đôn
658,6.2,5.8,6.2,6.1,Trường THPT Lê Quý Đôn
659,7.7,6.5,7.3,7.2,Trường THCS Á Châu
660,9.2,9.2,9.3,9.2,Trường THCS Colette
661,9.9,9.8,10.0,9.9,Trường THCS Nguyễn Hữu Thọ
662,7.6,7.4,7.6,7.5,Trường THPT Nguyễn Hữu Huân
663,9.2,9.0,9.2,9.1,Trường THPT Gia Định
664,9.0,8.8,8.8,8.9,Trường THPT Gia Định
665,7.2,7.2,8.0,7.5,Trường THCS Hai Bà Trưng
666,9.3,9.4,8.9,9.2,Trường THCS Colette
667,7.3,6.7,7.5,7.2,Trường THPT Mạc Đĩnh Chi
668,8.5,8.8,8.9,8.7,Trường THCS Lê Quý Đôn
669,9.4,9.0,9.2,9.2,Trường THPT Bùi Thị Xuân
670,7.3,6.7,7.3,7.1,Trường THPT Nguyễn Thượng Hiền
671,5.5,5.9,6.7,6.0,Trường THPT Bùi Thị Xuân
672,5.7,5.1,6.8,5.9,Trường THPT Lê Quý Đôn
673,6.2,6.4,5.7,6.1,Trường THPT Bùi Thị Xuân
674,6.4,7.1,7.3,6.9,Trường THPT Phú Nhuận
675,6.1,5.7,5.6,5.8,Trường THCS Đoàn Thị Điểm
676,5.5,5.7,5.5,5.6,Trường THPT Bùi Thị Xuân
677,9.0,8.8,8.6,8.8,Trường THPT Nguyễn Thị Minh Khai
678,7.3,7.1,7.9,7.4,Trường THPT Gia Định
679,7.9,8.0,8.5,8.1,Trường THPT Nguyễn Thị Minh Khai
680,8.1,8.2,8.2,8.2,Trường THPT Bùi Thị Xuân
681,8.9,8.5,9.0,8.8,Trường THPT Nguyễn Thượng Hiền
682,9.7,9.7,9.9,9.8,Trường THPT Nguyễn Thị Minh Khai
683,7.0,6.9,7.8,7.2,Trường THPT Nguyễn Hữu Huân
684,6.5,7.1,7.2,6.9,Trường THCS Bạch Đằng
685,8.1,8.1,8.3,8.2,Trường THCS Nguyễn Hữu Thọ
686,6.0,4.9,5.4,5.4,Trường THCS Nguyễn Du
687,7.1,7.0,7.7,7.3,Trường THPT Bùi Thị Xuân
688,9.4,9.1,9.2,9.2,Trường THPT Nguyễn Thượng Hiền
689,5.0,4.6,4.2,4.6,Trường THPT Lê Quý Đôn
690,8.9,8.4,8.9,8.7,Trường THCS Colette
691,6.3,6.0,6.2,6.2,Trường THPT Mạc Đĩnh Chi
692,7.3,7.6,7.1,7.3,Trường THPT Phú Nhuận
693,8.6,8.6,8.7,8.6,Trường THPT Nguyễn Thị Minh Khai
694,6.2,5.7,5.9,5.9,Trường THCS Nguyễn Du
695,3.5,3.2,5.1,3.9,THPT Nguyễn Hữu Cầu
696,8.9,8.7,8.8,8.8,Trường THPT Phú Nhuận
697,8.0,8.3,7.6,8.0,Trường THPT Gia Định
698,8.4,7.9,8.3,8.2,Trường THCS Nguyễn Hữu Thọ
699,6.0,6.1,5.7,5.9,Trường THCS Đoàn Thị Điểm
700,9.0,9.2,9.5,9.2,Trường THPT Nguyễn Thượng Hiền
701,7.1,7.1,7.0,7.1,Trường THPT Mạc Đĩnh Chi
702,4.5,5.3,4.0,4.6,Trường THPT Mạc Đĩnh Chi
703,6.1,5.2,5.9,5.7,Trường THCS Đoàn Thị Điểm
704,6.1,4.8,6.5,5.8,Trường THCS Bạch Đằng
705,7.9,7.6,7.0,7.5,Trường THCS Colette
706,4.6,5.0,5.2,4.9,THPT Nguyễn Hữu Cầu
707,6.8,6.5,7.5,6.9,Trường THCS Đoàn Thị Điểm
708,7.0,7.1,7.5,7.2,Trường THPT Mạc Đĩnh Chi
709,9.2,8.9,9.5,9.2,Trường THPT Gia Định
710,7.1,6.5,7.6,7.1,Trường THPT Bùi Thị Xuân
711,6.6,5.0,5.5,5.7,Trường THPT Mạc Đĩnh Chi
712,9.6,8.9,9.1,9.2,Trường THCS Colette
713,7.0,6.7,7.1,6.9,Trường THCS Á Châu
714,9.9,9.8,9.8,9.8,Trường THPT Gia Định
715,6.8,5.4,6.3,6.2,Trường THPT Trần Phú
716,5.8,5.2,5.7,5.6,Trường THPT Trần Phú
717,8.1,8.0,8.0,8.0,Trường THPT Nguyễn Thị Minh Khai
718,7.0,6.8,7.4,7.1,Trường THPT Bùi Thị Xuân
719,6.0,5.3,6.3,5.9,Trường THPT Gia Định
720,3.6,4.5,6.6,4.9,Trường THPT Mạc Đĩnh Chi
721,5.4,6.0,5.9,5.8,Trường THPT Nguyễn Thượng Hiền
722,6.9,6.5,7.4,6.9,Trường THCS Nguyễn Du
723,7.8,7.6,8.3,7.9,Trường THPT Phú Nhuận
724,9.1,9.3,9.3,9.2,Trường THPT Nguyễn Thượng Hiền
725,4.5,4.6,4.5,4.5,Trường THCS Việt Úc
726,8.0,8.1,8.2,8.1,Trường THCS Hai Bà Trưng
727,6.3,5.8,5.7,5.9,Trường THCS Việt Úc
728,8.2,8.6,8.2,8.3,Trường THPT Nguyễn Thượng Hiền
729,8.2,7.9,8.2,8.1,Trường THPT Mạc Đĩnh Chi
730,8.0,7.4,7.6,7.7,THPT Nguyễn Hữu Cầu
731,4.2,5.1,5.6,5.0,Trường THPT Lê Quý Đôn
732,6.4,6.9,7.7,7.0,Trường THPT Nguyễn Hữu Huân
733,9.2,8.5,8.7,8.8,Trường THPT Gia Định
734,4.5,3.8,5.3,4.5,Trường THPT Lê Quý Đôn
735,7.7,7.9,7.6,7.7,Trường THPT Lê Quý Đôn
736,8.7,8.3,8.9,8.6,Trường THCS Nguyễn Hữu Thọ
737,9.4,8.9,9.0,9.1,Trường THCS Colette
738,8.9,8.5,8.9,8.8,Trường THCS Colette
739,8.1,8.0,8.4,8.2,Trường THCS Colette
740,6.0,5.8,6.3,6.0,Trường THPT Mạc Đĩnh Chi
741,7.5,7.5,8.4,7.8,Trường THPT Trần Phú
742,9.3,9.3,9.4,9.3,Trường THPT Nguyễn Thượng Hiền
743,9.8,9.8,9.8,9.8,Trường THCS Nguyễn Hữu Thọ
744,8.5,8.8,9.1,8.8,Trường THPT Nguyễn Thị Minh Khai
745,9.1,8.9,9.0,9.0,Trường THCS Trần Văn Ơn
746,8.3,8.8,8.5,8.5,Trường THPT Nguyễn Thượng Hiền
747,7.3,7.7,7.7,7.6,Trường THCS Colette
748,8.4,8.1,8.3,8.3,Trường THPT Nguyễn Thị Minh Khai
749,8.0,8.3,8.0,8.1,Trường THCS Đoàn Thị Điểm
750,5.7,5.6,6.3,5.9,Trường THPT Lê Quý Đôn
751,3.6,2.5,5.2,3.8,Trường THCS Đoàn Thị Điểm
752,9.1,8.5,9.4,9.0,Trường THPT Nguyễn Thị Minh Khai
753,7.7,7.5,7.5,7.6,Trường THPT Nguyễn Thị Minh Khai
754,5.2,4.5,5.0,4.9,THPT Nguyễn Hữu Cầu
755,8.2,8.2,8.4,8.3,Trường THCS Á Châu
756,6.9,6.7,7.1,6.9,Trường THPT Bùi Thị Xuân
757,8.8,8.6,8.8,8.7,Trường THCS Nguyễn Hữu Thọ
758,7.2,6.8,7.3,7.1,Trường THCS Nguyễn Du
759,9.4,9.3,9.0,9.2,Trường THCS Nguyễn Hữu Thọ
760,5.2,6.9,5.6,5.9,Trường THCS Nguyễn Du
761,8.1,7.9,8.5,8.2,Trường THCS Lê Quý Đôn
762,8.7,8.6,8.8,8.7,Trường THPT Nguyễn Thượng Hiền
763,8.1,8.4,8.1,8.2,Trường THPT Nguyễn Thượng Hiền
764,7.1,7.0,7.4,7.2,Trường THCS Bạch Đằng
765,9.1,9.3,9.2,9.2,Trường THCS Colette
766,6.8,5.4,6.1,6.1,Trường THPT Mạc Đĩnh Chi
767,8.8,9.1,9.4,9.1,Trường THCS Colette
768,5.7,5.2,5.9,5.6,Trường THPT Mạc Đĩnh Chi
769,8.5,8.4,8.1,8.3,Trường THPT Trần Phú
770,7.8,7.8,8.0,7.9,Trường THPT Phú Nhuận
771,5.2,4.3,5.5,5.0,Trường THCS Nguyễn Du
772,7.9,7.3,8.4,7.9,Trường THPT Trần Phú
773,6.4,6.3,6.3,6.3,Trường THPT Lê Quý Đôn
774,8.9,9.1,9.1,9.0,Trường THCS Nguyễn Hữu Thọ
775,7.9,8.2,8.8,8.3,Trường THCS Colette
776,6.9,6.9,7.0,6.9,Trường THCS Bạch Đằng
777,8.9,8.7,8.8,8.8,Trường THCS Á Châu
778,8.6,8.6,8.9,8.7,Trường THPT Nguyễn Thị Minh Khai
779,5.7,5.8,6.5,6.0,THPT Nguyễn Hữu Cầu
780,7.1,6.8,7.3,7.1,Trường THCS Trần Văn Ơn
781,8.2,8.2,8.4,8.3,Trường THCS Việt Úc
782,7.0,6.8,6.8,6.9,Trường THCS Nguyễn Du
783,3.8,4.7,5.8,4.8,Trường THPT Trần Phú
784,8.0,7.2,8.1,7.8,Trường THPT Nguyễn Thượng Hiền
785,3.9,3.1,5.2,4.1,Trường THCS Hai Bà Trưng
786,7.9,7.6,7.5,7.7,Trường THPT Phú Nhuận
787,5.7,5.9,6.8,6.1,Trường THCS Đoàn Thị Điểm
788,7.4,6.2,7.3,7.0,Trường THPT Lê Quý Đôn
789,8.3,8.6,8.6,8.5,Trường THPT Mạc Đĩnh Chi
790,7.4,7.4,7.0,7.3,Trường THCS Hai Bà Trưng
791,5.2,6.5,6.4,6.0,Trường THPT Trần Phú
792,4.2,4.7,5.5,4.8,Trường THPT Lê Quý Đôn
793,6.5,5.3,6.0,5.9,Trường THPT Lê Quý Đôn
794,8.5,8.7,8.9,8.7,Trường THPT Gia Định
795,9.3,8.8,9.6,9.2,Trường THPT Nguyễn Thị Minh Khai
796,8.6,8.1,8.3,8.3,Trường THPT Nguyễn Thượng Hiền
797,6.0,5.9,5.6,5.8,Trường THPT Nguyễn Thị Minh Khai
798,6.0,6.0,6.5,6.2,Trường THPT Mạc Đĩnh Chi
799,9.3,9.0,9.4,9.2,Trường THPT Nguyễn Thị Minh Khai
800,9.8,9.6,9.8,9.7,Trường THCS Nguyễn Hữu Thọ
801,6.8,7.0,7.1,7.0,Trường THPT Trần Phú
